StoreName,Review,Keywords_Sentiments
베브릿지 한국외대점,사과 바나나 그릭 샌드위치 랩에 루꼴라 추가.아침 간단하게 먹고 싶을 때 좋아요.,"사과 바나나 그릭 샌드위치 랩(Positive), 루꼴라 추가(Positive), 아침 간단하게 먹고 싶을 때(Positive)"
비아37 신촌본점,인테리어도 너무 예쁘고 생면 파스타면 만드셔서 그런지 클래식 라자냐 너무 맛있더라구요! 구운가지 토마토 소스 치즈까지 넘 잘어울렸고 소스까지 박박 긁어먹을정도로 너무 맛있었어요! 코톨레타 알라 밀라네제는 뼈등심 돈카츠인데 비쥬얼도 압도적이고 고기도 넘 맛있고 튀겼는데 부드럽더라구요!🩷무튼 정말 맛있는 이탈리아 가정식 맛집이었어요,"인테리어(Positive), 클래식 라자냐(Positive), 구운가지 토마토 소스(Positive), 코톨레타 알라 밀라네제 비쥬얼(Positive), 고기 부드러운 튀김(Positive)"
카우떡볶이,정말 너무 너무 맛있는 카우!!이대에 오면 항상 들리는 카우떡볶이집,"정말 너무 너무 맛있는(Positive), 항상 들리는(Positive), 카우떡볶이집(Positive)"
번패티번 외대,진짜 여기 추천입니다! 아이들과 올 때마다 늘 친절해요!,"추천(Positive), 친절(Positive)"
공복식당 신촌,가성비 뛰어나고 맛 기막히고 시끄러운 분위기 저는 좋습니다.,"가성비(Positive), 맛(Positive), 시끄러운 분위기(Positive)"
이모네왕파전,밥에서 쉰내 났어요. 가격대비 양은 정말 푸짐했어요.,"밥에서 쉰내(Negative), 가격대비 양(Positive)"
아민 이화,노바랑 레드풀 먹었는데 맛만 생각해도 별로... 노바는 재료가 따로 노는 느낌 레드풀은 너무 짬... 맛도 별론데 가격까지 비쌈... 일요일에 연 곳이 별로 없어서 갔는데 두 번은 안 갈 듯,"맛(Negative), 재료(Negative), 가격(Negative), 일요일 영업(Positive)"
가야가야,중독되는 맛이네요,중독되는 맛(Positive)
대포찜닭 신촌본점,신촌 근처라 자주 가는 맛집 중에 하난데 언제 가도 맛있어요!! 크리스마스 분위기 가득이라 더 좋았습니다,"맛집(Positive), 맛있어요(Positive), 크리스마스 분위기(Positive)"
미스터서왕만두,우아 너무 맛있어서 만두한판 순삭했어요. 돼지냄새 민감한데 잡내도 별로 안나고 찐만두는 별로 평이 없지만 한입하면 육즙이 나오는게 매우매우 맛있었음.,"맛(Positive), 잡내(Positive), 찐만두(Positive), 육즙(Positive)"
망우로30 시립대,외딴곳에 있는 분위기 좋은 카페,"분위기(Positive), 외딴곳(Negative)"
크치치킨 회기점,파스타치킨 꼭 드세여.. 진짜 너무 맛있어서 흡입했어요 둘 중 뭐하나 빠짐없이 진짜 훌륭한 맛이에여!! 진짜 너무너무 맛있어요!!! 후회없음 ❤️🩷👍,"파스타 치킨(Positive), 맛(Positive)"
롤앤롤김밥,와 진짜 드디어 롤앤롤 너무 맛있어요!!!! 근래 가본 김밥집 중에 제일 깨끗한 듯 !!!!필리치즈김밥이랑 유부김밥 계란김밥 뭐 하나 빠짐없이 다 맛있어서 다음에는 다른 메뉴도 뿌시러 갈게요!!!!,"롤앤롤 너무 맛있어요(Positive), 제일 깨끗한 듯(Positive), 필리치즈김밥이랑 유부김밥 계란김밥 다 맛있어서(Positive)"
봄의정원 회기점,어머니와 콘서트 가기 전 들러서 점심 먹었어요. 로제 파스타 너무 맛있었어요. 조용하고 분위기 좋아요.,"로제 파스타(Positive), 맛있었어요(Positive), 조용하고(Positive), 분위기(Positive)"
김숙성 대흥본점,고기가 너무 연하고 맛잇어욤 !!육즙 팡팡!!! 직원분들도 친절합니당 다음에 또올게요,"고기(Positive), 맛(Positive), 육즙(Positive), 직원 친절(Positive)"
도란도란곱창,여기는 가격도 저렴한데 양도 음청 많아요 알곱 2 야채곱창 2 이렇게 시켰는데 한 5 6인분 되는거 같아요 볶음밥도 시키면 양 진짜 많으니 조심조심해서 시키세요 야채곱창 맵지않고 자극 없이 깔끔하게 맛있습니다,"가격도 저렴(Positive), 양도 음청 많음(Positive), 볶음밥 양 진짜 많음(Positive), 야채곱창 깔끔하게 맛있음(Positive)"
오르랔베이커리,자주 들리는 베이커리 입니다 넘 맛있어요!,"자주 들리는 베이커리(Positive), 맛있어요(Positive)"
김판석초밥 신촌,초밥의 회가 야들야들하니 맛나요,"초밥의 회(Positive), 맛나요(Positive)"
쿳사 연희,여기 뇨끼가 맛있다고 해서 방문했는데 이제 뇨끼메뉴는 없었어요 아쉽지만 다른 메뉴시켜서 먹었는데 파스타 둘 다 맛있게 먹었어요.! 라따뚜이새우파스타는 면이 신기하고 과자안에 면들이 들어있어서 끝까지 따뜻하게 먹었어요 ! 커피도 판매하는데 따뜻한 커피가 손잡이없는 유리잔에 나와서 먹을때 너무 힘들었어요..,"뇨끼메뉴 없음(Negative), 파스타 맛있음(Positive), 라따뚜이새우파스타 신기함(Positive), 커피 유리잔 제공 불편함(Negative)"
무초타코,꼭 베스트 라고 새우타코를 선택할 필요는 없어 보여요. 단 음식이 싫다면 소고기 타코 강추해요같이 온 가족들이 배부르다고 합니다. 중구에 있는 올디 에서는 두세개도 거뜬히 먹는데여기서는 한개씩 줄어듭니다. 타코안에 구성물 좋아요. 양 많음,"새우타코(Negative), 소고기 타코(Positive), 타코안에 구성물(Positive), 양 많음(Positive)"
대포찜닭 신촌,그냥 먹을만해요! 엄청 맛있다까지는 아니지만 치즈랑 감튀 추가해서 먹는 맛 맛있어요. 호출벨을 들어갈 때 고르는 재미가 있어요,"치즈랑 감튀 추가(Positive), 맛(Positive), 호출벨(Positive), 엄청 맛있다(Negative)"
샤로스톤,지인 올때마다 근처 살아 자주가는 식당중 한곳입니다. 점점느는 사진실력 ️ 스테이크에 하이볼 한잔하기 너무좋아요,"근처 살아 자주가는 식당(Positive), 스테이크(Positive), 하이볼 한잔하기(Positive)"
아민 이화,추천 음식들이 맛있었으며 건강한 느낌이 드는 기분좋은 식사 자리였습니다. 세가지 메뉴외 다른 것도 경험해보고 싶더군요. 남은 음식 포장할때 직원분들도 매우 친절히 응대해 주셨습니다. 추천드립니다.,"추천 음식들(Positive), 맛있었음(Positive), 건강한 느낌(Positive), 직원 친절(Positive), 식사 자리(Positive)"
회기왕족발보쌈,별 3개이상 준놈들 도대체 혓바닥이 없는거냐?식신로드 이런데 왜 방영한건지 알수가 없다뭐가 동네 맛집이고 오래된 맛집이야?구석진동네에 갇혀서 먹을데가 없는거냐?족발은 그냥 물에 삶아놨고국수는 말라서 냄새가 난다콩나물국은 생수에 그냥 콩나물 넣어놨고심지어는 부추무침도 나보다 못하던데이래도 손님있는게 아이러니하다이런 음식에 37000원 지불했다는게 너무나 아깝고 화가난다오목집 광장족발 가족 창신동족발 성수족발하나만 쳐묵어보고 다시 댓글달아라,"족발은 그냥 물에 삶아놨고(Negative), 국수는 말라서 냄새가 난다(Negative), 콩나물국은 생수에 그냥 콩나물 넣어놨고(Negative), 부추무침도 나보다 못하던데(Negative), 37000원 지불했다는게 너무나 아깝고 화가난다(Negative)"
대포찜닭 신촌본점,일단 신촌 쪽에서 먹은 찜닭집 중 제일 맛있어요. 항상 맛있는 찜닭 먹고싶을 때 찾아가는 집입니다,"찜닭집(Positive), 맛있어요(Positive), 항상 맛있는(Positive)"
고냉지 이대,첨 왓는데 너무좋네요. 구글맵에서 음식점으로 검색하면 안떠요.....,"처음 방문(Positive), 너무 좋음(Positive), 구글맵 음식점 검색(Negative)"
브레드칸 청량리점,생각보디 맛이 없네요 가격대비 딱 그정도.,"맛이 없네요(Negative), 가격대비(Negative)"
김광석신촌칼국수,술이 화장실에 보관되어 있어요,화장실에 보관(Negative)
샤로스톤,아주 맛있었어요,맛(Positive)
강남불백 신촌점,음식양 괜찮고 가성비 괜찮은 곳 찾는다면 여기 추천 점심시간 사람 몰리는 시간대 피해서 가면 더 좋음. 재방문 의사 있음.,"음식양 괜찮고 가성비 괜찮은 곳(Positive), 점심시간 사람 몰리는 시간대 피해서 가면 더 좋음(Positive), 재방문 의사 있음(Positive)"
서가네 정육식당,가성비 너무 좋고 맛있어요 !!!,"가성비(Positive), 맛있어요(Positive)"
브레드칸 청량리점,크림스틱은 생각보다 평범한데 사라다가 진짜 가성비 최고에 너무 맛있어요 그리고 크림도넛이 오히려 크림스틱보다 만족도 높고 진짜 맛있었어요. 크림치즈 브레드도 촉촉쫄깃 버터리해서 좋았어요. 소금빵은 진짜 별로에요 버터 풍미 아예 없고 완전 뻑뻑해요 버터 동굴도 없어요.,"크림스틱 평범(Negative), 사라다 맛있어요(Positive), 크림도넛 만족도 높고 맛있었어요(Positive), 크림치즈 브레드 촉촉쫄깃 버터리(Positive), 소금빵 별로(Negative)"
베브릿지 한국외대,음식 재료 신선 맛 좋으나 알바생 역대급으로 싸가지없음 절 어리게봐서 그런건지 옆에 대학생들 먹고가는 커피 줄땐 늦어서죄송하다하고 포장주문넣고 30분가까이 요거트볼 기다린 손님한텐 봉지던지면서 받아가라고함 ,"음식 재료 신선(Positive), 맛 좋음(Positive), 알바생 싸가지없음(Negative), 늦어서 죄송하다(Negative), 봉지 던지면서 받아가라고 함(Negative)"
삭 수제튀김 전문점 이화본점,튀김이 진짜 큽니다 바삭바삭한맛이고 맛도 좋으면서 친절하세오 다양한 튀김들이 있으면서 튀김맛이 맛있어요. 우리 온다음에 웨이팅 떡볶이도 맛잇어요 직원분들이 엄청 친절 하십니다,"튀김이 진짜 큽니다(Positive), 바삭바삭한맛(Positive), 튀김맛이 맛있어요(Positive), 웨이팅(Negative), 직원분들이 엄청 친절 하십니다(Positive)"
하늘초밥,20분 넘게 대기하고 들어갔는데주문하고 나서 말도없이 1시간 기다려서야 초밥 나왔고 더 어이없는 건 초밥 나오고 한참 더 있다가 뜬금없이 장국 나와서 초밥 다먹으니까 장국나왔음처음부터 주문할 때 오래걸린다고 말을 해주지 주문하고나서도 이렇게 오래걸릴거라고 붙여놓거나 말하지도 않았음장국 마지막에 줄거면 왜 준거인지 2 3만원짜리 초밥도 아니고 5만원짜리 먹는데 이런 서비스라니 초밥은 괜찮았지만 다시는 안올듯,"대기 시간(Negative), 초밥 맛(Positive), 서비스(Negative), 장국 제공 순서(Negative), 재방문의사(Negative)"
쿳사 연희,음식이이쁩니다,음식이(Positive)
봄의정원 회기점,맛있어요 최고입니다!!!,"맛있어요(Positive), 최고입니다(Positive)"
스키당 대흥점,제가 일본에서 먹을거 보다 훨씬 맛있어요간도 딱 맞고 음식이 정갈해요!,"맛(Positive), 간(Positive), 음식 정갈함(Positive)"
정각,음식맛은 좋습니다.가격은 보통보다 조금 비싼것 같고 분위기는 그런대로 괜찮은데 오래된 건물 냄새가 좀 납니다.,"음식맛(Positive), 가격(Negative), 분위기(Positive), 오래된 건물 냄새(Negative)"
회기왕갈비탕,특왕갈비탕 갈비살도 야들야들 부드럽게 떨어지고 너무 맛있어요 👍 그리고 제공되는 미숫가루는 진하면서 풍미가 최고에요! 서비스 보리강정까지 최고! 또 올게요!!,"갈비살(Positive), 미숫가루(Positive), 서비스(Positive), 보리강정(Positive)"
은하곱창,우리동네 소문난 맛집,맛집(Positive)
롤앤롤김밥,페스토 김밥 궁금해서 방문했어요 재로도 실하고 페스토에 호두소스가 이색적이었어요!,"페스토 김밥(Neutral), 재료 실하다(Positive), 호두소스 이색적이다(Positive)"
명성양꼬치 신촌,회사가 여기 근처라도보 5분 직원들이랑 진짜 자주왔었고 지인들도 몇번 데리고 왔었는데 맛 가격이 완전 바꼈어요. 꼬치류도 종류 고기 질 다 달라졌어요. 근데 중요한건 전에 비해 너무 맛이 없어졌어요 살짝 냄새도 나고 질기고 맛 자체가 완전 달라요. 이번에 먹은건 양갈비 어깨갈비 마라갈비 온면이고 싹 다 바꼈어요. 맛집 잘 없는 신촌에서 한줄기 빛이었는데 다신 안올거 같아요. 너무 아쉬워요 양꼬치,"맛(Negative), 가격(Negative), 꼬치류(Negative), 질기고(Negative), 냄새(Negative)"
삭 수제튀김 전문점 이화본점,오징어튀김 꼭!! 먹어보세요,오징어튀김(Positive)
가야가야 이대,나는 돈코츠를 기대했는데... 제주 고기국수를 내놓으면 어떡하나...,"돈코츠 기대(Negative), 제주 고기국수(Negative)"
브레드칸 청량리점,사장님 친절하세요 감사해요,사장님 친절(Positive)
서울뼈구이매운족발,욕나오네요영업중으로 써있는데 여름휴가감이게무슨일...,"영업중으로 써있다(Negative), 여름 휴가(Negative)"
스키당 대흥점,깔끔하고 분위기좋고 맛있고,"깔끔하다(Positive), 분위기 좋다(Positive), 맛있다(Positive)"
혜성칼국수,가격이 만원으로 올랐네요 어릴적부터 갔는데 이젠 아이랑 함께 가네요항상 맛나요 특히 김치랑 다대기는 👍,"가격이 만원으로 올랐네요(Negative), 항상 맛나요(Positive), 김치(Positive), 다대기(Positive)"
푸른하늘,맛은 평범 양은 푸짐,"맛(Negative), 양(Positive)"
고냉지,넘 맛있어요사장님 인심도 좋아서 계속 리필해주셔요,"맛(Positive), 사장님 인심(Positive), 리필 서비스(Positive)"
아건 이대,왜이렇게 평점이 좋죠..?잘모르겟는데 그냥 평범해요,"평점(Neutral), 평범(Neutral)"
란주탕슉,꿔바로우는 역쉬이대 란쥬탕슉,"꿔바로우(Positive), 역쉬이대(Positive), 란쥬탕슉(Positive)"
후루사토,유명한 안주 오마카세를 다녀왔어요 대학로 앞 술집 느낌이었어요 근데 정말 가성비 킹. 사시미 신선하고 탕도 맛있었고 꼬치 5종도 냄새 안나고 맛있었어요 잘 먹었습니다,"가성비(Positive), 사시미 신선함(Positive), 탕 맛(Positive), 꼬치 맛(Positive), 꼬치 냄새(Positive)"
가야가야 이대,아니 개맛있던데,맛(Positive)
오늘통닭 신촌직영점,근처 치킨집중에 제일 맛있는것같아요 꼭 오세요!,맛있는(Positive)
거복이식당,고기질도 좋고 첫판은 구워주셔서 좋아요!반찬도 많고 다 맛있어용서비스 순두부찌개도 최고!! 세 번째 방문입니당,"고기질(Positive), 첫판은 구워주셔서(Positive), 반찬도 많고 맛있어용(Positive), 서비스 순두부찌개(Positive)"
