StoreName,Sentiment,Category,Group Keywords,Representative Sentence
안녕유부,Positive,맛,"유부초밥 맛, 국물맛, 우동이 맛있어요, 맛있네용, 유부가 크다, 소고기김치 유부초밥, 너무 맛남, 타코와사비 맛있습니다, 어묵 우동, 맛 좋음, 떡볶이같은 우동, 맛있어서, 유부초밥 맛있어요, 어묵우동, 맛있어용, 우동국물도 허사롭지않은맛, 치즈볶이, 유부초밥 종류, 맛있음, 타코와사비, 맛있어요, 추천으로 왔는데, 유부초밥 서비스, 오뎅, 맛나고, 치즈, 우동 떡볶이, 가격도 적당해서, 치즈볶이, 양도 왕큼니다, 종류 다양, 맛있게, 맛집, 메뉴가 엄청 빨리나옴, 맛있었습니다, 유부초밥 튼실, 양도 많음, 치즈떡, 유부초밥, 도제 랑 비슷항맛, 뜨끈한 우동, 맛잇어용, 맛있었어요, 치즈 우동 볶이, 매콤크림 새우, 나머지 메뉴, 혼밥 할만한 곳, 너무 맛나요, 유부, 실하고 맛있어요, 유부초밥 종류가 많고, 짱맛, 유부가 알차다, 유부초밥 종류도 다양해요, 혼밥 하기 좋음, 담라캔디도 디저트로 주십니다, 맛있다, 맛있고, 맛있게 먹다, 혼밥하기 딱 좋아요, 유부초밥, 골라먹는 맛, 와사마요소스, 소불고기, 치즈우동볶이","유부초밥과 우동은 맛이 뛰어나며, 특히 소고기김치 유부초밥과 타코와사비가 인기가 있습니다."
안녕유부,Positive,위생,"포장이깔끔, 깨끗하고, 바로 포장 가능, 깨끗하구, 포장, 음식 깔끔, 식당 깔끔, 깔끔하고, 깔끔하다, 자주 시켜먹습니다, 깔끔한",음식과 매장이 깔끔하여 포장 서비스도 훌륭합니다.
안녕유부,Positive,서비스,"후회없음, 키오스크 주문, 자주 시켜먹습니다, 감사합니자, 자주올게요, 너무 맛있어요, 추천합니다, 잘 먹었다, 맛있게, 만족하는 식당, 직원분도 친절하세요, 자주 방문할게요, 혼밥하기 좋은 곳입니다, 직원분들, 사장님 친절, 친절하세요, 사장님, 친절하다, 재방문하고 싶다, 알바생, 친절하셔요, 서비스, 혼자 오기, 잘 먹고 갑니다, 감사합니다",직원들의 친절한 서비스와 친밀한 분위기 덕분에 자주 방문하고 싶은 곳입니다.
안녕유부,Positive,분위기,"분위기, 매장 우드톤 아기자기하게 꾸며짐, 후회없음, 혼밥 하기 좋고, 회기동 식사 장소, 인테리어, 조용한 매장, 분위기도 좋아요, 매장도 아담하고 예쁘고, 이쁜 간판, 대화하기 좋은 식당, 분위기 있음, 힐링되는 기분, 음악도 적당히, 혼밥하기 좋은, 아주 편해요, 깨끗한 매장, 숨겨진 맛집",우드톤의 아기자기한 인테리어와 조용한 분위기로 혼밥하기에 좋은 아늑한 공간입니다.
안녕유부,Positive,가성비,"공짜, 한 끼 식사로 충분하다, 가격, 가성비, 저렴한, 가격도 적당해서, 양, 양이 많음, 재방문의사있어요, 비싼듯 괜찮음, 양도 많고",가격대비 양과 질이 훌륭하여 재방문의사가 있습니다.
안녕유부,Negative,맛,"떡이 별로 없어요, 얕은 맛",떡이 별로 없고 전체적으로 얕은 맛이어서 아쉬움이 남습니다.
안녕유부,Negative,서비스,,
안녕유부,Negative,위생,,
안녕유부,Negative,분위기,,
안녕유부,Negative,가성비,가격,
언니네함바그,Positive,맛,"역시나 대존맛, 항상 생각나는 곳, 매운함바그, 음식 맛있음, 숙주 맛, 치즈함바그 추천, 반숙과 진미채 튀김, 두툼한 육질, 소스, 카레함박, 주문 가능하다, 전체적 경험, 카레랑 일반, 샐러드 두 그릇, 맵찔이 충분히 가능, 양이 많아요, 치즈 얹는 거, 카레함바그, 넘 맛있었습니당, 언함으로 갑니다, 부드럽다, 변함없는 맛집, 맛있어요, 맛나요, 함박스테이크 맛, 재료 신선, 함박 스테이크, 회기맛집 추천, 치즈함바그, 매콤한 맛, 가게내부, 맛있게, 맛집, 함박스테이크, 데미그라스 소스, 음식이 따뜻함, 매콤함바그, 느끼하지 않고 맛있었습니다, 치즈함박, 형도 맛있다고 했어요, 맛있어여, 너무 맛있다, 맛있고 푸짐하다, 노른자가 톡 터지는 순간, 맛, 밥 서비스로 추가, 인테리어 소품, 추억의 맛, 최애 맛집, 매콤함바그 너무 맛있음, 찐단골, 참깨 샐러드 드레싱, 함바그, 이동네를 떠나게되면 진짜 그리울거에요, 맛있었어요, 꼭 가보셔야 해요, 짱좋아요, 맛있다, 맛있고, 카레 함박스테이크, 깨끗이, 기분, 특색있는 메뉴, 샐러드, 입맛에 맞다, 함바그 맛, 사장님, 소스와 숙주 궁합, 음식 맛, 다양한 맛, 매콤 함박, 매콤 치즈추가, 마지막 한입까지 물리지 않는 맛, 수제피클, 기본, 맛은 괜찮습니다, 완전 배부르게, 샐러드와 밥, 맛나게 잘먹었습니당, 매콤에 치즈, 두번째 시켜먹었을 때, 괜춘, 치즈 정석적인 함박스테이크 맛","매운 함바그와 치즈 함바그의 맛은 매우 훌륭하며, 다양한 맛의 하모니가 입맛을 사로잡습니다. 샐러드와 함박스테이크는 양도 푸짐하고 꾸준한 맛을 유지하며, 데미그라스 소스가 매콤함을 강조한 요리는 특히 쫄깃한 식감을 자랑합니다."
언니네함바그,Positive,서비스,"친절해요, 서빙하시는 핑크색 맨투맨 여자분, 알바생님 친절하셔서, 일하시는 분도 친절히 대해 주셔서, 사장님도 친절하셔서, 사장님 친절, 직원 친절, 알바생분 친절, 친절하시고","직원과 사장님의 친절한 서비스는 손님들에게 큰 만족을 주며, 핑크색 맨투맨을 입은 직원은 특히 친절하게 응대합니다."
언니네함바그,Positive,분위기,"분위기, 집 근처에 이런 식당, 음악, 아기자기하고 귀엽다, 외출하기 좋다, 따뜻하고, 내부 분위기, 가게 분위기, 인테리어, 가게내부, 아늑하고 포근한 느낌, 매장 내부, 아늑함","가게는 따뜻하고 아기자기하게 꾸며져 있으며, 고객에게 아늑하고 편안한 분위기를 제공합니다. 특히 내부 인테리어와 음악이 잘 어우러져 외출하기에도 적합한 장소입니다."
언니네함바그,Positive,위생,"깨끗이 청소하다, 깨끗이",
언니네함바그,Positive,가성비,"가격대비 양, 가격, 양, 양이 많다, 가격 괜찮다","가격 대비 음식의 양이 많아 가성비가 우수하며, 손님들에게 만족감을 줍니다."
언니네함바그,Negative,맛,"안매웠어요, 소스가 싱거웠어요, 함바그 간이 약했던, 풍미, 소스 적다, 특별한 맛, 맛, 중간쯤 느끼하다, 고기 잡내, 숙주 왕창 넣어주기, 매운 함바그, 매콤 함바그, 팟타이 느낌 소스","함바그의 간이 약하고 소스가 싱거워 맛이 부족했으며, 고기 잡내가 느껴져 풍미가 아쉬워요."
언니네함바그,Negative,서비스,"홀 직원 태도, 웨이팅, 오래걸리지만, 음식 나오는데 오래 걸림",
언니네함바그,Negative,위생,"초파리 문제, 위생 상태",
언니네함바그,Negative,가성비,"양이 적다, 가격",
언니네함바그,Negative,분위기,"좌석 수, 멀어져서 잘 안가게 됨, 에어커튼 설치 필요, 테이블이 많이 없어서, 피크타임 피해서 가야해요","좌석 수가 적어 피크타임에 방문을 피해야 하고, 에어커튼 설치가 필요합니다."
여기가좋겠네,Positive,맛,"고기떡볶이 맛있다, 닭볶음탕 맛있다, 밑반찬 맛있다, 고기 떡볶이 강추, 맛있음, 미찰조이, 맛집, 모두맛있어요, 고기떡볶이 맛, 고기 떡볶이 맛있어요, 김치찌개, 계란말이, 고기떡볶이 안시켜도 될것 같아요, 맛 있는곳, 고기떡볶이, 고기 떡볶이, 맛, 맛있는 음식, 맛있어요, 맛과 양 가격, 맛있게, 고기떡볶이, 디리리맞았음, 맛있었 boy, 닭도리, 닭볶음탕 맛, 튀김, 양념, 막걸리 맛, 닭볶음탕, 볶음탕, 떡볶이","고기떡볶이와 닭볶음탕의 맛이 일품이며, 밑반찬까지 모두 맛있어 가히 맛집이라 불릴만 합니다."
여기가좋겠네,Positive,서비스,"주문 태블릿, 친절해요, 직원분이 너무 친절하다, 친절한 직원, 친절한 서비스, 사장님 친절, 사장님 운영, 배민 포장 서비스",직원분들이 매우 친절하고 사장님의 운영 또한 훌륭하여 전반적인 서비스가 만족스럽습니다.
여기가좋겠네,Positive,위생,,
여기가좋겠네,Positive,가성비,"금액이 저렴함, 가격 대비 양, 전국최저가 맛은 굿, 대학가 가성비 추천, 가성비가 정말 좋은, 가성비가 좋다, 저렴하고, 가격과 가성비 좋음, 가격이 저렴함, 가성비 최고, 가격대비 훌륭, 싸고 양도 푸짐하다, 가격도 착하고, 가격도 합리적인, 가격도 착하다",가격이 합리적이면서 양도 많아 가성비가 훌륭한 식당입니다.
여기가좋겠네,Positive,분위기,"분위기, 대학가 술집 분위기, 좋네요, 분위기, 가볍게 대접하기 좋은 곳",
여기가좋겠네,Negative,맛,"메뉴 조화, 양념이 간이 안베다, 라면사리 조리 안됨, 조리 안들어갔으면 만들지 말라, 생각보다 별로예요, 제육볶음 맛, 국물 맛, 입맛, 싱겁게 느껴지다, 고기떡볶이 간, 맛이 떨어지다, 맛이 훌륭한지, 닭도리탕 맛, 고기떡볶이 소스, 고기떡볶이 간, 맛이 너무 달다, 고기떡볶이, 닭도리탕 맛, 닭볶음탕 맛, 닭도리탕 소스, 양념, 소스 비율, 조미료 가득한 맛, 닭볶음탕 싱거움, 제육볶음에 떡넣은 맛, 마늘향이 너무 강함, 짜다, 양념이 진득 녹진하지 않음, 간이 너무 쎄고 자극적, 닭이 질기다, 국물은 평범함, 매콤한 맛 없음, 잡내가 약간 났음, 닭 볶음탕, 닭볶음탕 소스, 양념 국물, 맛 너무 달다",닭볶음탕의 맛이 싱겁고 잡내가 나며 양념이 간이 안 베어 음식 전반적으로 맛이 떨어집니다.
여기가좋겠네,Negative,위생,"생닭냄새, 닭 냄새 남, 닭에서 냄새, 닭 냄새가 나다, 비린맛이 나다, 잡내가 약간 났음",음식에서 생닭냄새와 비린맛이 나서 위생 상태가 좋지 않습니다.
여기가좋겠네,Negative,서비스,"직원의 응대, 불친절, 친절하지 않으시고, 궁시렁 거리면서 뭐라함, 핵불친절, 사과도 없이 바꿔준다, 인사 안함, 늦게 온 사람이 먼저 받음, 사장님은 뚱하게 사람을 대하심, 종업원 태도, 친절하진 않다",직원들의 불친절한 태도와 사과 없이 처리하는 응대가 고객 경험을 크게 떨어뜨립니다.
여기가좋겠네,Negative,분위기,좁은,
여기가좋겠네,Negative,가성비,,
오늘통닭 신촌직영점,Positive,맛,"옛날통닭 맛의 오늘통닭, 바삭한 치킨, 감자튀김도 맛있고, 맵싹해서 좋네요, 여러 맛으로 시킬 수 있는 것, 콘치즈치킨, 신메뉴 칠리크랩치킨도 맛있어요, 치킨맛도 좋은데 가격도 합리적, 마늘 치킨, 국물이 찐하다, 샐러드 존맛탱, 간장이랑 양념이 맛있어요, 마늘통닭, 맛도 다양하고 바삭하다, 양배추 샐러드, 마늘보쌈 맛, 오이 맛있다, 맛있는 치킨, 치즈볼, 치킨, 맛있네요, 짜파게티, 골뱅이소면 맛, 떡볶이, 치킨맛집, 맛있어서, 튀김 바삭함, 넘 맛나네요, 추천합니다, 세가지 맛, 치킨 맛있다, 떡볶이 맛있어서, 맥주도 맛있고, 치킨도 신선하다, 친절하고, 기본 샐러드도 맛나요, 켄터키치킨 맛, 치킨 야들야들, 맛있게 먹은 오늘통닭과 콘치즈통닭, 간장 양념소스, 맛있어요, 간장 양념소스, 맛이 더 있었다, 골뱅이쫄면 별미, 맛있었어요, 맛있게 먹었어요, 맛있게, 단체회식하기 좋다, 닭똥집 맛있어요, 맥주, 닭냄새도 안난다, 안주 다양, 맛있는, 떡볶이랑 잘 어울리네요, 넘 맛있어요, 맛있게, 치킨이 넘 맛있어요, 치킨 부드럽고 맛있어요, 치즈폭탄치킨, 맛있었습니다, 맛있다, 골뱅이 맛, 칠리크랩치킨, 닭요리, 비빔골뱅이소면 맛있었어요, 맛도리, 맛있는 통닭, 마늘향, 국물떡볶이 추천, 양념 후라이드 간장 세 가지 맛, 골뱅이 소면, 후라이드 치킨, 오렌지 치킨 시켰는데 엄청 맛있어요, 맛잇어요, 뿌링클 맛","치킨과 다양한 메뉴가 굉장히 맛있으며, 특히 콘치즈치킨과 새로 출시된 칠리크랩치킨이 인기가 많습니다. 간장과 양념 소스도 훌륭하고, 샐러드와 떡볶이 같은 사이드도 맛있습니다."
오늘통닭 신촌직영점,Positive,서비스,"직원분 친절, 직원분들 친절하시고, 직원 친절하다, 빨리 나오고, 메뉴도 빠르게 나와요, 직원들 친절해서 좋아요, 직원분들 친절, 친절하고, 직원분들 친절하다, 직원 친절함, 직원이 친절해요, 착한 식당, 서비스","직원들이 굉장히 친절하며, 주문한 메뉴가 빨리 나와서 서비스가 좋습니다."
오늘통닭 신촌직영점,Positive,분위기,"분위기, 혼자 오기 좋아요, 분위기도 좋고, 창가 앞에서 먹는데 야장 느낌도 나고 좋아요, 2층 분위기, 매장넓고, 친구랑 무난하게 갈만한 곳, 분위기도 너무 좋, 대화하기 편안한 분위기, 옛날 호프집 감성, 가게 인테리어, 카페 같은 분위기의 인테리어, 감성적인 인테리어, 회식하기에 지리적으로 좋은, 단체회식 가능할만큼 3층까지 넓었어요","매장의 분위기는 편안하고 따뜻하며, 옛날 호프집 감성을 느낄 수 있습니다. 2층에서는 야장 느낌도 있어 특히 여유로운 시간이 가능합니다."
오늘통닭 신촌직영점,Positive,가성비,"맥주 가성비 좋아서 만족해요, 가성비 좋은, 치킨맛도 좋은데 가격도 합리적, 값이 싸서 좋았어요, 가격도 합리적",치킨과 맥주가 가격대비 훌륭해서 가성비가 매우 좋습니다.
오늘통닭 신촌직영점,Positive,위생,"매장이 깨끗하고, 화장실 깨끗함, 깨끗하다, 내부가 깔끔하고 화장실도 안에 있어요",
오늘통닭 신촌직영점,Negative,맛,"질겨서 턱 빠질 뻔, 평범한 맛, 치킨 딱딱함, 딸기맥주, 냄새가 너무 심함, 오래된 닭, 비린내, 골뱅이 짜다, 치킨삼총사, 순살치킨","닭이 질기고 비린내가 심하며, 딸기맥주는 딸기맛이 부족하다는 평을 받았습니다."
오늘통닭 신촌직영점,Negative,위생,"냉동닭, 전자렌지 돌림, 냉동인거같고 별로에요, 오래된 닭, 비린내",닭이 냉동 상태로 오래된 느낌을 주며 비린내가 나 위생 상태가 의심됩니다.
오늘통닭 신촌직영점,Negative,서비스,"인사 안해주는 아주머니, 서비스마인드 부족, 안내 부족, 직원",직원의 인사나 서비스 마인드가 부족하고 안내가 미흡하다는 지적이 많습니다.
오늘통닭 신촌직영점,Negative,분위기,"데이트 코스로 그닥 좋지 않다, 주차불가, 신촌에서 치킨집 찾기 힘들다, 적당적당한 곳","전체 분위기가 결코 데이트 코스로 적절하지 않고, 주차 문제가 있습니다."
오늘통닭 신촌직영점,Negative,가성비,"양이 좀 적긴하지만, 순살 변경 추가 금액, 가격에 비해 별로, 양이 적어서",가격에 비해 양이 적고 추가 금액이 들어 가성비가 좋지 않다는 평이 있습니다.
